datetime,region,latitude,longitude,wind_speed_kmh,pressure_hpa,humidity_pct,rainfall_mm,air_temp_c,tide_height_m,wave_height_m,sst_c,salinity_ppt,chlorophyll_mg_m3,turbidity_ntu,month,season,threat_type
2021-01-24,Kolkata,22.57,88.36,27.78,994.74,63.53,0.4,26.66,1.21,0.78,24.8,33.9,1.027,1.76,1,Winter,No Threat
2021-01-25,Kolkata,22.57,88.36,23.55,1007.39,58.89,0.44,26.27,2.09,2.16,26.0,35.3,0.95,1.35,1,Winter,No Threat
2021-01-26,Kolkata,22.57,88.36,26.11,1017.67,64.08,1.11,26.33,1.18,2.35,26.53,35.51,0.318,0.58,1,Winter,No Threat
2021-01-27,Kolkata,22.57,88.36,28.83,1007.64,75.44,0.1,34.57,2.35,2.16,26.17,33.9,0.657,0.75,1,Winter,No Threat
2021-01-28,Kolkata,22.57,88.36,26.17,1002.91,68.75,0.73,30.3,1.93,2.16,23.92,34.32,0.138,0.39,1,Winter,No Threat
2021-01-29,Kolkata,22.57,88.36,31.11,993.54,77.94,3.16,22.08,1.56,2.51,24.8,35.49,0.377,2.24,1,Winter,No Threat
2021-01-30,Kolkata,22.57,88.36,24.82,1004.23,64.37,4.5,27.21,1.31,2.06,27.39,35.39,0.289,2.13,1,Winter,No Threat
2021-01-31,Kolkata,22.57,88.36,14.46,1003.5,78.41,0.35,26.23,0.64,1.73,26.04,34.16,0.397,0.78,1,Winter,No Threat
2021-02-01,Kolkata,22.57,88.36,31.52,1004.89,70.04,0.21,27.92,2.52,2.79,26.66,35.23,1.108,2.3,2,Winter,No Threat
2021-02-02,Kolkata,22.57,88.36,15.99,1006.61,66.57,1.84,26.17,1.23,0.46,24.66,34.22,0.073,0.71,2,Winter,No Threat
2021-02-03,Kolkata,22.57,88.36,19.99,1003.54,77.29,3.47,29.01,2.9,2.08,25.83,34.22,0.193,0.9,2,Winter,No Threat
2021-02-04,Kolkata,22.57,88.36,29.05,1002.42,41.42,5.4,29.2,0.53,2.35,26.67,33.88,0.289,1.48,2,Winter,No Threat
2021-02-05,Kolkata,22.57,88.36,18.49,1007.99,70.74,2.98,25.55,1.03,1.41,23.54,34.31,0.224,1.23,2,Winter,No Threat
2021-02-06,Kolkata,22.57,88.36,18.72,1003.4,45.37,4.74,24.56,1.8,2.48,26.61,34.27,0.227,3.43,2,Winter,No Threat
2021-02-07,Kolkata,22.57,88.36,19.47,1004.06,55.99,0.06,24.76,1.39,0.91,25.01,34.28,0.362,2.28,2,Winter,No Threat
2021-02-08,Kolkata,22.57,88.36,14.97,989.68,62.75,4.77,24.43,1.64,1.18,24.51,34.64,0.418,1.32,2,Winter,No Threat
2021-02-09,Kolkata,22.57,88.36,23.09,1007.45,75.05,1.73,27.24,0.55,2.04,25.78,35.77,0.735,0.91,2,Winter,No Threat
2021-02-10,Kolkata,22.57,88.36,22.51,1000.22,68.6,0.16,25.43,2.18,2.3,26.5,34.72,0.242,1.93,2,Winter,No Threat
2021-02-11,Kolkata,22.57,88.36,34.21,992.75,62.68,0.57,24.07,2.73,2.55,25.1,35.04,0.551,2.21,2,Winter,No Threat
2021-02-12,Kolkata,22.57,88.36,7.04,1009.63,66.64,3.95,26.82,1.78,2.3,25.58,34.33,0.436,1.07,2,Winter,No Threat
2021-02-13,Kolkata,22.57,88.36,11.1,1006.9,73.47,2.43,24.9,0.74,2.35,22.62,35.25,0.739,1.05,2,Winter,No Threat
2021-02-14,Kolkata,22.57,88.36,25.95,1000.52,96.87,0.36,29.36,1.24,2.14,28.1,35.88,0.366,2.03,2,Winter,No Threat
2021-02-15,Kolkata,22.57,88.36,19.36,994.73,64.37,4.05,23.87,1.27,1.92,26.84,34.05,0.431,2.85,2,Winter,No Threat
2021-02-16,Kolkata,22.57,88.36,24.64,1001.86,72.54,1.43,20.94,1.94,0.66,25.33,34.52,1.062,0.85,2,Winter,Erosion
2021-02-17,Kolkata,22.57,88.36,13.61,1009.52,66.49,2.27,28.19,1.11,2.17,26.68,34.78,0.433,0.95,2,Winter,No Threat
2021-02-18,Kolkata,22.57,88.36,11.93,1008.82,67.8,1.5,26.66,1.13,1.41,27.0,35.33,0.421,1.61,2,Winter,No Threat
2021-02-19,Kolkata,22.57,88.36,15.84,1011.35,67.74,0.76,27.82,1.37,1.34,23.92,34.99,0.394,0.52,2,Winter,No Threat
2021-02-20,Kolkata,22.57,88.36,34.17,993.62,60.65,0.79,23.81,1.86,2.69,26.66,33.99,0.374,1.76,2,Winter,Algal Bloom
2021-02-21,Kolkata,22.57,88.36,28.54,1005.34,66.05,1.52,27.25,1.78,2.69,24.94,35.24,0.157,1.04,2,Winter,No Threat
2021-02-22,Kolkata,22.57,88.36,0.0,1012.63,68.9,1.79,28.81,1.77,0.1,27.41,35.83,0.353,1.31,2,Winter,No Threat
2021-02-23,Kolkata,22.57,88.36,12.09,997.9,75.79,2.68,24.07,1.54,1.68,23.74,34.52,0.203,0.94,2,Winter,No Threat
2021-02-24,Kolkata,22.57,88.36,18.57,993.09,62.06,0.16,23.28,0.96,1.81,26.39,35.64,0.219,3.18,2,Winter,No Threat
2021-02-25,Kolkata,22.57,88.36,21.98,1005.78,81.86,2.68,25.44,1.15,2.16,25.15,34.87,0.168,3.11,2,Winter,Algal Bloom
2021-02-26,Kolkata,22.57,88.36,8.77,1011.78,66.67,5.34,27.83,1.63,0.71,26.15,35.55,0.401,0.99,2,Winter,No Threat
2021-02-27,Kolkata,22.57,88.36,30.7,1004.6,53.74,0.78,27.62,1.55,1.55,24.73,34.35,2.556,1.34,2,Winter,No Threat
2021-02-28,Kolkata,22.57,88.36,10.95,995.74,79.38,0.03,26.84,2.0,2.08,27.7,34.42,0.682,1.04,2,Winter,No Threat
2021-03-01,Kolkata,22.57,88.36,5.15,1002.35,72.27,2.91,23.17,0.17,1.62,27.86,33.85,1.34,1.43,3,Pre-Monsoon,No Threat
2021-03-02,Kolkata,22.57,88.36,8.67,1000.39,87.85,0.59,28.82,2.92,1.49,29.42,34.22,0.066,3.67,3,Pre-Monsoon,No Threat
2021-03-03,Kolkata,22.57,88.36,15.22,1009.73,84.54,2.55,30.69,2.36,2.06,30.37,33.43,0.506,1.01,3,Pre-Monsoon,No Threat
2021-03-04,Kolkata,22.57,88.36,28.7,1011.74,92.83,1.04,30.19,2.0,2.22,26.51,33.93,0.351,0.94,3,Pre-Monsoon,No Threat
2021-03-05,Kolkata,22.57,88.36,23.68,1007.74,84.25,1.41,27.71,2.04,2.67,27.7,35.25,1.69,0.86,3,Pre-Monsoon,No Threat
2021-03-06,Kolkata,22.57,88.36,24.54,997.93,82.16,1.6,32.28,1.2,1.44,26.67,34.32,0.598,0.92,3,Pre-Monsoon,No Threat
2021-03-07,Kolkata,22.57,88.36,23.71,1012.66,80.49,5.1,28.56,0.78,2.35,27.75,34.07,0.664,1.1,3,Pre-Monsoon,No Threat
2021-03-08,Kolkata,22.57,88.36,20.84,990.07,75.05,0.65,26.18,1.84,2.74,30.32,34.71,0.648,0.77,3,Pre-Monsoon,No Threat
2021-03-09,Kolkata,22.57,88.36,15.14,1011.98,64.67,5.9,31.06,2.09,2.23,29.34,35.35,0.325,0.69,3,Pre-Monsoon,No Threat
2021-03-10,Kolkata,22.57,88.36,13.91,995.4,70.23,0.12,28.51,1.51,2.2,29.45,33.4,0.602,1.36,3,Pre-Monsoon,No Threat
2021-03-11,Kolkata,22.57,88.36,14.33,998.88,78.78,8.24,29.51,1.22,1.69,28.46,34.13,1.345,0.9,3,Pre-Monsoon,No Threat
2021-03-12,Kolkata,22.57,88.36,31.81,998.53,71.4,0.23,29.38,0.26,2.25,28.86,34.77,0.393,0.59,3,Pre-Monsoon,Erosion
2021-03-13,Kolkata,22.57,88.36,19.56,998.31,68.6,0.74,29.6,1.22,1.41,27.74,34.89,2.217,0.8,3,Pre-Monsoon,No Threat
2021-03-14,Kolkata,22.57,88.36,12.65,1006.09,51.29,0.63,28.67,1.44,1.5,28.9,35.19,0.437,0.66,3,Pre-Monsoon,No Threat
2021-03-15,Kolkata,22.57,88.36,17.81,1002.78,86.84,4.02,30.22,1.53,0.52,31.43,34.44,0.636,1.38,3,Pre-Monsoon,No Threat
2021-03-16,Kolkata,22.57,88.36,21.11,998.05,94.44,0.28,30.14,1.03,1.72,30.87,35.11,0.636,1.27,3,Pre-Monsoon,No Threat
2021-03-17,Kolkata,22.57,88.36,26.28,997.79,71.18,1.21,31.03,1.76,2.18,28.53,35.39,0.133,3.26,3,Pre-Monsoon,No Threat
2021-03-18,Kolkata,22.57,88.36,22.67,1001.74,90.21,1.24,30.25,1.45,2.01,29.6,35.18,0.886,1.25,3,Pre-Monsoon,No Threat
2021-03-19,Kolkata,22.57,88.36,3.3,1012.31,78.36,0.43,30.47,0.87,1.01,28.64,34.82,0.975,3.05,3,Pre-Monsoon,No Threat
2021-03-20,Kolkata,22.57,88.36,16.23,1006.83,82.18,2.3,30.73,1.48,1.8,28.38,34.17,0.352,3.56,3,Pre-Monsoon,No Threat
2021-03-21,Kolkata,22.57,88.36,8.64,1006.09,83.3,1.23,26.8,2.29,0.52,29.53,34.38,0.22,0.97,3,Pre-Monsoon,No Threat
2021-03-22,Kolkata,22.57,88.36,21.75,1007.07,79.64,0.59,31.42,0.97,2.1,28.03,34.79,0.2,1.11,3,Pre-Monsoon,No Threat
2021-03-23,Kolkata,22.57,88.36,0.0,1002.98,87.93,0.69,28.26,0.95,2.19,30.45,33.62,0.377,0.98,3,Pre-Monsoon,No Threat
2021-03-24,Kolkata,22.57,88.36,4.4,1002.05,84.03,2.06,30.81,0.0,1.15,27.7,36.0,0.266,1.28,3,Pre-Monsoon,No Threat
2021-03-25,Kolkata,22.57,88.36,14.92,997.32,53.68,0.17,30.78,1.6,1.37,27.26,34.33,0.92,1.4,3,Pre-Monsoon,No Threat
2021-03-26,Kolkata,22.57,88.36,6.9,999.49,66.33,1.06,30.87,2.36,3.48,28.1,34.81,0.788,2.25,3,Pre-Monsoon,No Threat
2021-03-27,Kolkata,22.57,88.36,28.16,995.06,77.21,0.49,28.19,2.41,2.07,27.7,35.01,0.489,1.28,3,Pre-Monsoon,No Threat
2021-03-28,Kolkata,22.57,88.36,24.05,1001.21,65.17,3.55,27.47,1.15,1.8,27.34,34.89,0.547,2.6,3,Pre-Monsoon,No Threat
2021-03-29,Kolkata,22.57,88.36,18.44,1003.07,70.7,5.38,33.57,1.74,1.3,28.63,35.36,0.165,0.81,3,Pre-Monsoon,No Threat
2021-03-30,Kolkata,22.57,88.36,13.23,994.2,72.02,0.31,31.55,1.79,2.09,28.66,34.11,0.252,5.02,3,Pre-Monsoon,No Threat
2021-03-31,Kolkata,22.57,88.36,21.34,1003.3,93.34,0.9,28.28,0.75,1.1,28.09,34.74,0.732,1.62,3,Pre-Monsoon,No Threat
2021-04-01,Kolkata,22.57,88.36,13.91,1001.2,66.12,1.28,32.57,0.92,1.47,29.95,34.23,0.167,1.48,4,Pre-Monsoon,No Threat
2021-04-02,Kolkata,22.57,88.36,17.99,998.56,63.2,0.56,30.85,2.24,1.47,29.51,35.11,0.176,0.87,4,Pre-Monsoon,No Threat
2021-04-03,Kolkata,22.57,88.36,26.39,993.87,71.86,0.4,29.88,1.15,1.76,26.92,35.2,0.534,1.03,4,Pre-Monsoon,No Threat
2021-04-04,Kolkata,22.57,88.36,6.29,1002.35,74.54,1.42,28.94,2.16,0.88,27.45,34.32,0.336,1.77,4,Pre-Monsoon,No Threat
2021-04-05,Kolkata,22.57,88.36,17.07,995.38,73.89,1.4,29.47,1.47,0.97,29.73,35.0,0.589,0.93,4,Pre-Monsoon,No Threat
2021-04-06,Kolkata,22.57,88.36,17.6,995.67,65.65,0.29,31.77,2.34,0.84,27.7,34.46,0.346,1.03,4,Pre-Monsoon,No Threat
2021-04-07,Kolkata,22.57,88.36,8.55,1001.78,81.87,2.96,32.3,1.41,0.3,26.91,33.94,0.515,1.94,4,Pre-Monsoon,No Threat
2021-04-08,Kolkata,22.57,88.36,12.77,1003.85,67.38,1.19,34.1,1.05,1.25,28.22,34.48,0.05,1.57,4,Pre-Monsoon,No Threat
2021-04-09,Kolkata,22.57,88.36,17.32,1010.67,48.2,0.52,29.27,1.47,2.69,27.2,35.11,0.073,1.52,4,Pre-Monsoon,No Threat
2021-04-10,Kolkata,22.57,88.36,23.7,1004.21,78.49,1.47,30.38,1.79,1.31,25.63,34.98,0.31,0.93,4,Pre-Monsoon,No Threat
2021-04-11,Kolkata,22.57,88.36,15.99,999.07,63.71,0.28,35.98,1.56,1.53,27.84,34.06,0.215,1.97,4,Pre-Monsoon,No Threat
2021-04-12,Kolkata,22.57,88.36,12.54,1011.18,69.38,0.08,31.19,2.16,1.36,28.63,35.78,0.152,1.36,4,Pre-Monsoon,No Threat
2021-04-13,Kolkata,22.57,88.36,18.37,1009.78,62.05,1.44,33.65,0.39,2.7,27.54,33.78,0.086,3.61,4,Pre-Monsoon,No Threat
2021-04-14,Kolkata,22.57,88.36,19.5,997.49,83.59,2.11,29.26,1.79,1.66,26.15,34.21,1.09,1.45,4,Pre-Monsoon,No Threat
2021-04-15,Kolkata,22.57,88.36,10.41,1011.13,76.38,0.1,28.9,1.7,2.71,28.72,33.96,0.286,0.56,4,Pre-Monsoon,No Threat
2021-04-16,Kolkata,22.57,88.36,19.22,1009.25,80.92,0.98,28.06,2.22,1.67,29.36,34.54,0.36,1.02,4,Pre-Monsoon,No Threat
2021-04-17,Kolkata,22.57,88.36,26.59,1010.46,84.23,1.56,31.38,1.11,0.3,29.28,34.99,0.174,0.64,4,Pre-Monsoon,No Threat
2021-04-18,Kolkata,22.57,88.36,21.38,1003.85,67.05,3.13,31.67,2.12,1.89,27.94,34.63,0.087,1.23,4,Pre-Monsoon,No Threat
2021-04-19,Kolkata,22.57,88.36,29.73,1000.59,79.87,1.06,31.98,2.4,2.74,29.41,34.42,0.337,1.81,4,Pre-Monsoon,No Threat
2021-04-20,Kolkata,22.57,88.36,27.21,1009.19,73.64,0.09,32.53,1.79,2.65,28.9,34.57,0.546,2.02,4,Pre-Monsoon,No Threat
2021-04-21,Kolkata,22.57,88.36,19.37,999.07,61.17,0.13,24.77,1.06,2.23,29.93,35.6,0.458,2.31,4,Pre-Monsoon,No Threat
2021-04-22,Kolkata,22.57,88.36,8.79,1006.87,94.66,3.64,29.13,1.4,2.36,26.84,34.37,0.177,1.2,4,Pre-Monsoon,Pollution
2021-04-23,Kolkata,22.57,88.36,16.67,1003.82,91.86,0.05,36.03,0.87,1.87,28.36,34.53,0.175,1.42,4,Pre-Monsoon,No Threat
2021-04-24,Kolkata,22.57,88.36,13.53,991.06,58.54,0.15,30.32,2.0,1.5,29.49,35.15,0.553,2.77,4,Pre-Monsoon,No Threat
2021-04-25,Kolkata,22.57,88.36,20.1,998.62,46.85,0.79,29.49,0.13,1.86,29.15,35.0,0.278,1.57,4,Pre-Monsoon,No Threat
2021-04-26,Kolkata,22.57,88.36,21.76,1004.05,72.12,0.7,29.69,0.95,2.69,30.26,35.5,0.519,1.46,4,Pre-Monsoon,No Threat
2021-04-27,Kolkata,22.57,88.36,7.29,1000.69,85.57,1.67,28.26,1.99,1.84,29.32,35.4,0.451,1.26,4,Pre-Monsoon,No Threat
2021-04-28,Kolkata,22.57,88.36,14.93,1003.23,72.71,0.71,31.06,0.74,2.49,27.76,34.58,1.117,0.65,4,Pre-Monsoon,No Threat
2021-04-29,Kolkata,22.57,88.36,21.73,1000.86,82.52,1.67,31.96,2.08,1.76,29.37,33.68,0.48,3.48,4,Pre-Monsoon,No Threat
2021-04-30,Kolkata,22.57,88.36,22.69,1008.06,85.25,0.08,26.08,1.68,1.47,30.24,34.13,0.431,1.39,4,Pre-Monsoon,No Threat
2021-05-01,Kolkata,22.57,88.36,22.03,995.1,68.24,0.32,31.77,2.42,2.26,27.68,34.61,0.159,2.29,5,Pre-Monsoon,No Threat
2021-05-02,Kolkata,22.57,88.36,20.69,997.0,74.63,0.15,29.97,2.08,0.93,28.66,34.26,0.284,0.98,5,Pre-Monsoon,No Threat
2021-05-03,Kolkata,22.57,88.36,13.23,1014.43,67.37,0.79,32.61,1.2,1.43,28.59,35.2,0.577,2.41,5,Pre-Monsoon,No Threat
2021-05-04,Kolkata,22.57,88.36,7.68,1006.71,93.04,2.29,27.01,2.17,2.28,28.0,34.19,0.336,0.83,5,Pre-Monsoon,No Threat
2021-05-05,Kolkata,22.57,88.36,18.15,1009.65,74.06,0.7,32.01,2.25,1.64,27.93,34.89,0.631,2.7,5,Pre-Monsoon,No Threat
2021-05-06,Kolkata,22.57,88.36,14.18,1003.24,75.57,1.95,35.41,0.4,1.5,29.65,34.54,0.108,1.18,5,Pre-Monsoon,No Threat
2021-05-07,Kolkata,22.57,88.36,16.72,1003.82,67.94,0.45,31.89,2.0,0.56,29.8,35.21,0.056,1.23,5,Pre-Monsoon,No Threat
2021-05-08,Kolkata,22.57,88.36,3.61,997.15,97.18,0.95,32.16,1.85,1.78,29.91,34.79,0.662,1.89,5,Pre-Monsoon,No Threat
2021-05-09,Kolkata,22.57,88.36,22.09,998.26,75.13,0.25,27.08,0.64,2.79,28.13,34.38,0.14,0.58,5,Pre-Monsoon,No Threat
2021-05-10,Kolkata,22.57,88.36,25.14,1009.27,92.48,1.57,32.39,1.53,2.34,30.11,34.39,0.271,1.29,5,Pre-Monsoon,No Threat
2021-05-11,Kolkata,22.57,88.36,22.24,1003.8,77.46,0.71,27.7,2.14,1.54,28.81,34.81,0.214,1.33,5,Pre-Monsoon,No Threat
2021-05-12,Kolkata,22.57,88.36,14.29,1014.38,74.22,2.67,30.28,1.02,1.73,30.48,35.26,0.233,0.67,5,Pre-Monsoon,No Threat
2021-05-13,Kolkata,22.57,88.36,3.13,1014.31,88.21,0.9,25.97,1.28,2.3,29.47,34.21,0.251,0.76,5,Pre-Monsoon,No Threat
2021-05-14,Kolkata,22.57,88.36,3.94,1004.95,94.33,0.1,31.74,1.39,1.49,29.32,34.1,0.332,0.3,5,Pre-Monsoon,No Threat
2021-05-15,Kolkata,22.57,88.36,14.57,1002.46,86.73,1.26,28.81,1.35,1.05,28.63,33.8,0.294,2.5,5,Pre-Monsoon,No Threat
2021-05-16,Kolkata,22.57,88.36,31.55,1001.49,81.64,1.29,26.33,1.72,2.5,25.94,36.0,0.221,0.75,5,Pre-Monsoon,No Threat
2021-05-17,Kolkata,22.57,88.36,27.51,1009.07,84.98,6.84,30.11,1.75,1.47,30.17,34.21,1.387,0.9,5,Pre-Monsoon,No Threat
2021-05-18,Kolkata,22.57,88.36,15.3,1012.73,86.57,0.93,24.36,1.26,2.45,27.61,35.7,0.2,0.63,5,Pre-Monsoon,No Threat
2021-05-19,Kolkata,22.57,88.36,19.73,998.79,81.28,0.39,29.27,1.57,0.82,28.14,34.86,0.29,0.51,5,Pre-Monsoon,No Threat
2021-05-20,Kolkata,22.57,88.36,19.13,996.51,71.84,1.97,31.5,2.97,1.75,30.0,34.07,0.051,0.61,5,Pre-Monsoon,No Threat
2021-05-21,Kolkata,22.57,88.36,0.0,1018.82,79.53,2.27,30.47,1.02,1.42,27.33,34.55,0.457,1.74,5,Pre-Monsoon,No Threat
2021-05-22,Kolkata,22.57,88.36,16.41,1010.53,66.5,1.94,29.0,1.82,1.11,28.02,35.9,0.253,0.84,5,Pre-Monsoon,No Threat
2021-05-23,Kolkata,22.57,88.36,21.56,996.38,84.38,2.07,33.05,1.27,1.58,27.71,33.98,0.596,2.07,5,Pre-Monsoon,No Threat
2021-05-24,Kolkata,22.57,88.36,7.76,998.5,61.18,1.5,32.82,1.3,1.69,28.57,35.23,0.104,3.31,5,Pre-Monsoon,No Threat
2021-05-25,Kolkata,22.57,88.36,25.52,1008.48,62.16,1.41,28.59,0.92,3.39,29.19,34.76,0.228,1.52,5,Pre-Monsoon,No Threat
2021-05-26,Kolkata,22.57,88.36,25.84,999.87,64.99,1.2,32.61,1.31,3.59,28.95,35.0,0.467,1.6,5,Pre-Monsoon,No Threat
2021-05-27,Kolkata,22.57,88.36,3.51,1008.07,75.48,0.23,25.88,0.87,2.18,29.32,35.19,0.825,1.53,5,Pre-Monsoon,No Threat
2021-05-28,Kolkata,22.57,88.36,20.61,1011.64,64.47,1.17,30.2,2.21,1.72,28.54,33.87,0.789,1.81,5,Pre-Monsoon,No Threat
2021-05-29,Kolkata,22.57,88.36,17.47,998.33,68.06,0.95,31.09,1.94,0.28,29.73,35.47,0.05,2.63,5,Pre-Monsoon,No Threat
2021-05-30,Kolkata,22.57,88.36,18.2,999.12,67.41,2.82,33.29,2.23,1.02,28.35,34.45,0.815,1.02,5,Pre-Monsoon,No Threat
2021-05-31,Kolkata,22.57,88.36,20.47,1006.67,77.11,1.15,28.95,1.42,1.69,29.95,34.78,0.452,2.24,5,Pre-Monsoon,No Threat
2021-06-01,Kolkata,22.57,88.36,24.62,1007.3,79.21,2.45,29.44,0.25,1.97,29.12,34.35,0.372,0.95,6,Monsoon,No Threat
2021-06-02,Kolkata,22.57,88.36,15.52,1002.26,67.65,4.42,27.74,1.25,0.59,29.42,34.51,0.542,2.76,6,Monsoon,No Threat
2021-06-03,Kolkata,22.57,88.36,37.39,992.89,81.96,4.24,31.99,2.15,1.73,29.26,34.32,0.524,1.81,6,Monsoon,No Threat
2021-06-04,Kolkata,22.57,88.36,14.91,1001.92,78.15,0.78,32.01,2.67,0.67,29.38,35.3,1.392,1.89,6,Monsoon,No Threat
2021-06-05,Kolkata,22.57,88.36,23.95,1005.79,59.51,8.53,28.78,1.74,2.0,28.3,34.57,0.175,1.61,6,Monsoon,No Threat
2021-06-06,Kolkata,22.57,88.36,18.67,999.71,84.22,5.66,29.68,2.38,2.36,29.47,34.86,0.085,1.7,6,Monsoon,No Threat
2021-06-07,Kolkata,22.57,88.36,28.98,1005.23,94.58,10.19,32.12,1.83,2.96,28.32,33.93,0.991,1.38,6,Monsoon,No Threat
2021-06-08,Kolkata,22.57,88.36,22.26,987.3,67.5,1.34,31.47,1.24,1.83,30.08,34.17,1.42,0.64,6,Monsoon,Pollution
2021-06-09,Kolkata,22.57,88.36,28.66,999.18,75.82,0.49,30.11,1.25,0.73,32.0,34.7,0.803,0.6,6,Monsoon,No Threat
2021-06-10,Kolkata,22.57,88.36,33.27,1007.14,73.61,12.75,24.43,1.27,2.19,30.04,34.4,0.371,3.62,6,Monsoon,No Threat
2021-06-11,Kolkata,22.57,88.36,30.12,991.17,52.83,8.38,29.67,1.59,2.1,27.6,34.59,0.28,1.7,6,Monsoon,No Threat
2021-06-12,Kolkata,22.57,88.36,18.71,998.16,75.82,2.65,29.17,1.46,2.34,27.35,35.17,0.662,2.24,6,Monsoon,No Threat
2021-06-13,Kolkata,22.57,88.36,40.27,990.88,74.04,21.14,31.66,1.52,2.27,28.52,36.0,0.449,2.82,6,Monsoon,No Threat
2021-06-14,Kolkata,22.57,88.36,35.35,995.24,85.55,5.06,29.16,1.69,1.61,28.06,33.93,0.406,0.75,6,Monsoon,No Threat
2021-06-15,Kolkata,22.57,88.36,31.72,974.56,65.46,10.65,33.43,2.27,2.79,28.75,34.73,0.274,1.23,6,Monsoon,Erosion
2021-06-16,Kolkata,22.57,88.36,31.17,1006.21,73.57,11.43,29.92,2.17,2.2,27.69,33.71,0.242,3.09,6,Monsoon,No Threat
2021-06-17,Kolkata,22.57,88.36,34.63,995.7,66.92,0.77,31.01,1.95,2.9,27.67,34.67,0.159,1.1,6,Monsoon,No Threat
2021-06-18,Kolkata,22.57,88.36,37.5,995.27,80.0,0.69,26.88,1.92,2.39,27.02,34.07,1.252,0.79,6,Monsoon,No Threat
2021-06-19,Kolkata,22.57,88.36,26.61,999.66,92.0,0.74,38.72,1.22,1.08,26.47,34.28,0.409,1.23,6,Monsoon,No Threat
2021-06-20,Kolkata,22.57,88.36,26.19,1002.14,73.79,0.25,32.32,1.25,1.1,26.13,34.39,0.05,0.62,6,Monsoon,No Threat
2021-06-21,Kolkata,22.57,88.36,29.89,1002.48,67.72,8.83,31.7,1.59,2.55,29.3,35.09,0.261,1.34,6,Monsoon,No Threat
2021-06-22,Kolkata,22.57,88.36,17.22,1009.21,78.05,12.88,28.08,1.67,0.92,27.87,33.31,0.168,1.18,6,Monsoon,Algal Bloom
2021-06-23,Kolkata,22.57,88.36,29.11,1008.91,59.82,3.12,26.75,0.99,1.67,29.93,34.86,0.461,2.59,6,Monsoon,No Threat
2021-06-24,Kolkata,22.57,88.36,27.81,1001.61,89.73,1.82,26.45,0.6,2.57,29.67,35.45,0.152,1.42,6,Monsoon,No Threat
2021-06-25,Kolkata,22.57,88.36,20.37,998.2,69.05,1.57,30.82,0.92,1.37,28.08,34.48,0.207,4.31,6,Monsoon,No Threat
2021-06-26,Kolkata,22.57,88.36,19.51,1004.29,74.41,0.36,29.4,1.89,2.36,28.24,34.99,0.121,1.09,6,Monsoon,No Threat
2021-06-27,Kolkata,22.57,88.36,28.92,985.29,87.7,1.59,30.42,1.67,2.97,29.19,34.16,0.088,1.53,6,Monsoon,No Threat
2021-06-28,Kolkata,22.57,88.36,14.42,998.11,90.08,15.31,28.98,1.47,1.81,29.41,35.27,0.364,1.21,6,Monsoon,No Threat
2021-06-29,Kolkata,22.57,88.36,34.06,987.97,75.12,3.41,26.84,1.83,1.68,27.15,34.43,0.621,0.56,6,Monsoon,No Threat
2021-06-30,Kolkata,22.57,88.36,18.34,1013.28,97.03,26.16,31.58,2.25,2.08,26.47,33.76,0.138,2.42,6,Monsoon,No Threat
2021-07-01,Kolkata,22.57,88.36,31.9,994.2,82.61,7.3,33.08,1.66,2.16,27.23,33.35,0.383,2.3,7,Monsoon,No Threat
2021-07-02,Kolkata,22.57,88.36,26.61,996.64,91.86,6.25,33.08,1.89,2.89,29.09,34.47,0.726,2.34,7,Monsoon,No Threat
2021-07-03,Kolkata,22.57,88.36,16.21,997.62,79.79,6.38,31.55,1.73,2.85,27.44,34.38,0.415,2.35,7,Monsoon,No Threat
2021-07-04,Kolkata,22.57,88.36,23.4,1006.41,78.08,0.03,29.81,1.51,2.02,28.38,35.06,0.186,1.26,7,Monsoon,No Threat
2021-07-05,Kolkata,22.57,88.36,22.47,1001.87,77.92,17.71,31.56,2.87,1.99,27.84,36.0,0.487,3.06,7,Monsoon,No Threat
2021-07-06,Kolkata,22.57,88.36,32.85,999.68,78.68,5.66,26.69,2.23,1.92,29.08,35.11,0.274,2.09,7,Monsoon,No Threat
2021-07-07,Kolkata,22.57,88.36,23.87,1007.56,79.51,0.33,29.7,1.08,2.65,29.96,34.24,0.448,3.62,7,Monsoon,No Threat
2021-07-08,Kolkata,22.57,88.36,33.68,1004.6,73.1,11.6,30.09,2.17,2.3,28.33,35.17,0.05,1.97,7,Monsoon,No Threat
2021-07-09,Kolkata,22.57,88.36,31.23,998.49,88.49,7.33,31.13,0.77,1.11,28.5,35.73,1.363,2.05,7,Monsoon,No Threat
2021-07-10,Kolkata,22.57,88.36,16.81,1006.74,53.56,4.2,30.26,1.53,1.23,29.19,33.39,0.093,1.05,7,Monsoon,No Threat
2021-07-11,Kolkata,22.57,88.36,34.81,999.1,74.82,3.05,27.32,1.51,2.11,30.25,34.06,0.213,0.53,7,Monsoon,No Threat
2021-07-12,Kolkata,22.57,88.36,35.69,995.71,81.36,3.61,30.87,0.81,2.47,27.66,34.28,0.635,1.3,7,Monsoon,No Threat
2021-07-13,Kolkata,22.57,88.36,9.98,1002.71,65.05,2.49,35.11,0.59,1.77,28.07,34.62,0.88,0.92,7,Monsoon,No Threat
2021-07-14,Kolkata,22.57,88.36,29.43,1009.71,72.58,2.56,32.31,1.01,1.94,26.96,34.07,0.259,2.14,7,Monsoon,No Threat
